timestamp,internal_temperature,internal_humidity,external_temparature,external_humidity
2022-12-01 00:00:00,19.7,63.0,12.35,93.0
2022-12-01 00:15:00,19.7,63.0,12.3325,93.0
2022-12-01 00:30:00,19.7,63.0,12.315,93.0
2022-12-01 00:45:00,19.7,63.0,12.2975,93.0
2022-12-01 01:00:00,19.7,63.0,12.28,93.0
2022-12-01 01:15:00,19.7,63.0,12.2925,93.0
2022-12-01 01:30:00,19.6,63.0,12.305,93.0
2022-12-01 01:45:00,19.6,63.0,12.317499999999999,93.0
2022-12-01 02:00:00,19.6,63.0,12.33,93.0
2022-12-01 02:15:00,19.6,63.0,12.2725,93.25
2022-12-01 02:30:00,19.6,63.0,12.215,93.5
2022-12-01 02:45:00,19.5,63.0,12.157499999999999,93.75
2022-12-01 03:00:00,19.5,63.0,12.1,94.0
2022-12-01 03:15:00,19.6,63.0,12.0975,94.0
2022-12-01 03:30:00,19.5,63.0,12.094999999999999,94.0
2022-12-01 03:45:00,19.5,63.0,12.0925,94.0
2022-12-01 04:00:00,19.5,63.0,12.09,94.0
2022-12-01 04:15:00,19.5,63.0,12.015,94.0
2022-12-01 04:30:00,19.5,63.0,11.94,94.0
2022-12-01 04:45:00,19.4,63.0,11.864999999999998,94.0
2022-12-01 05:00:00,19.4,63.0,11.79,94.0
2022-12-01 05:15:00,19.4,63.0,11.7425,93.75
2022-12-01 05:30:00,19.4,63.0,11.695,93.5
2022-12-01 05:45:00,19.4,63.0,11.647499999999999,93.25
2022-12-01 06:00:00,19.4,63.0,11.6,93.0
2022-12-01 06:15:00,19.65,63.0,11.965,92.5
2022-12-01 06:30:00,19.9,62.0,12.33,92.0
2022-12-01 06:45:00,22.2,56.0,12.695,91.5
2022-12-01 07:00:00,21.2,57.0,13.06,91.0
2022-12-01 07:15:00,20.6,59.0,13.585,89.75
2022-12-01 07:30:00,20.6,60.0,14.11,88.5
2022-12-01 07:45:00,20.5,61.0,14.635,87.25
2022-12-01 08:00:00,20.3,61.0,15.16,86.0
2022-12-01 08:15:00,20.2,61.0,15.2925,84.0
2022-12-01 08:30:00,20.0,61.0,15.425,82.0
2022-12-01 08:45:00,19.9,61.0,15.5575,80.0
2022-12-01 09:00:00,19.9,61.0,15.69,78.0
2022-12-01 09:15:00,19.9,61.0,15.785,77.0
2022-12-01 09:30:00,19.9,61.0,15.879999999999999,76.0
2022-12-01 09:45:00,19.8,61.0,15.975,75.0
2022-12-01 10:00:00,19.8,61.0,16.07,74.0
2022-12-01 10:15:00,19.8,61.0,16.1825,72.75
2022-12-01 10:30:00,19.8,61.0,16.295,71.5
2022-12-01 10:45:00,19.8,60.0,16.4075,70.25
2022-12-01 11:00:00,19.8,60.0,16.52,69.0
2022-12-01 11:15:00,19.8,60.0,16.4775,69.5
2022-12-01 11:30:00,19.8,60.0,16.435000000000002,70.0
2022-12-01 11:45:00,19.8,60.0,16.392500000000002,70.5
2022-12-01 12:00:00,19.7,60.0,16.35,71.0
2022-12-01 12:15:00,19.7,60.0,16.335,71.75
2022-12-01 12:30:00,19.7,60.0,16.32,72.5
2022-12-01 12:45:00,19.7,60.0,16.305,73.25
2022-12-01 13:00:00,19.7,60.0,16.29,74.0
2022-12-01 13:15:00,19.7,60.0,16.29,74.5
2022-12-01 13:30:00,19.7,60.0,16.29,75.0
2022-12-01 13:45:00,19.7,60.0,16.29,75.5
2022-12-01 14:00:00,19.6,59.0,16.29,76.0
2022-12-01 14:15:00,19.6,59.0,16.237499999999997,76.75
2022-12-01 14:30:00,19.6,59.0,16.185,77.5
2022-12-01 14:45:00,19.6,59.0,16.1325,78.25
2022-12-01 15:00:00,19.6,59.0,16.08,79.0
2022-12-01 15:15:00,19.6,59.0,15.95,79.5
2022-12-01 15:30:00,19.5,59.0,15.82,80.0
2022-12-01 15:45:00,19.6,60.0,15.69,80.5
2022-12-01 16:00:00,19.6,60.0,15.56,81.0
2022-12-01 16:15:00,19.6,60.0,15.5125,81.5
2022-12-01 16:30:00,19.5,61.0,15.465,82.0
2022-12-01 16:45:00,19.6,61.0,15.4175,82.5
2022-12-01 17:00:00,19.5,61.0,15.37,83.0
2022-12-01 17:15:00,19.6,61.0,15.2625,83.25
2022-12-01 17:30:00,19.6,61.0,15.155,83.5
2022-12-01 17:45:00,19.7,66.0,15.0475,83.75
2022-12-01 18:00:00,19.7,67.0,14.94,84.0
2022-12-01 18:15:00,19.7,67.0,14.805,84.5
2022-12-01 18:30:00,19.7,67.0,14.67,85.0
2022-12-01 18:45:00,19.7,68.0,14.535,85.5
2022-12-01 19:00:00,19.6,68.0,14.4,86.0
2022-12-01 19:15:00,19.6,68.0,14.445,86.25
2022-12-01 19:30:00,19.6,68.0,14.49,86.5
2022-12-01 19:45:00,19.6,68.0,14.535,86.75
2022-12-01 20:00:00,19.6,68.0,14.58,87.0
2022-12-01 20:15:00,19.6,68.0,14.3625,87.25
